title,category,sub_category,price,sale_price,country,alcohol,volume,brand,url,scrapped_time,desc_1,desc_2,desc_3
Corona Extra Beer Bottle 330ML,Beer,Imported Beer, 425,N/A,Mexico,4.5%,330ML,Corona,https://liquorworld.com.np/product/corona-extra-beer-bottle-330ml/,2023-09-25,"Corona Extra Beer is famous all over the world for its refreshing, crisp and smooth taste, brewed in Mexico since 1925. It is lighter than the traditional beers. The aroma is fruity-honey with a touch of malt and the flavour is crisp and well-balanced between hops and malt, toward the malt side.","Corona is commonly served with a wedge of lime or lemon in the neck of the bottle to add tartness and flavor. It’s a great summer beer that makes any celebration a fiesta. When the living is easy, the beer is Corona.",
Olmeca Tequila Silver 700ML,Tequila,Tequila,"5,795","5,270",Mexico,35%,700ML,Olmeca,https://liquorworld.com.np/product/olmeca-tequila-silver-700ml/,2023-09-25,"Olmeca Blanco is a silver tequila from the Jalisco region in Mexico. Named a Blanco because as soon as the tequila gets distilled, it is bottled with no aging process necessary. This allows the tequila to have a crisper and fruitier taste. This is a high-quality mixto tequila with a unique production process that combines hand-picked agave plants, masonry oven, cultivated yeast and distillation in small copper pot stills.","The aroma is of fresh herbal notes, complemented by green pepper and with a soft citric finish. On the palate it is sweet and slightly smoky with a final soft honey flavour.",
Tuborg Beer Bottle 330ML,Beer,Domestic Beer, 220,N/A,Nepal,5.5%,330ML,Tuborg,https://liquorworld.com.np/product/tuborg-beer-bottle-330ml/,2023-09-25,"Tuborg is a bottom-fermented larger beer. It’s brewed on lager malt, a slightly roasted, bright type of malt which result is the well-known mild, fresh taste and aroma of flowers and grain. The beer is medium rich and lively with a moderate bitterness in the aftertaste.","Launched in Nepal in 1990 and enjoyed worldwide since 1880, Tuborg is the largest selling, most preferred and therefore the number 1 beer brand in Nepal.",Tuborg recently unveiled its new look with the innovative Pull-Off Cap for the first time in Nepal.
Corona Extra 330ML x 24 Bottles,Beer,Beer Case,"10,200","9,690",Mexico,4.5%,330ML x 24 Bottles,Corona,https://liquorworld.com.np/product/corona-extra-330ml-x-24-bottles/,2023-09-25,"Corona Extra Beer is famous all over the world for its refreshing, crisp and smooth taste, brewed in Mexico since 1925. It is lighter than the traditional beers. The aroma is fruity-honey with a touch of malt and the flavour is crisp and well-balanced between hops and malt, toward the malt side.","Corona is commonly served with a wedge of lime or lemon in the neck of the bottle to add tartness and flavor. It’s a great summer beer that makes any celebration a fiesta. When the living is easy, the beer is Corona.",
Agavita Silver 700ML,Tequila,Tequila,"5,200","4,730",Mexico,38%,700ML,Agavita,https://liquorworld.com.np/product/agavita-silver-700ml/,2023-09-25,"Agavita Tequila Blanco is a colourless, earthy tequila with flavours of Agave and slight hints of mint and pepper. A great value for money Mexican tequila.",,
Agavita Gold 700ML,Tequila,Tequila,"5,200","4,730",Mexico,38%,700ML,Agavita,https://liquorworld.com.np/product/agavita-gold-700ml/,2023-09-25,"The Agavita Tequila Gold is pale straw, earthy tequila with tastes of Agave and slight notes of caramel on the finish. Designed for the connoisseurs who aren’t afraid of a little heat, this tequila stands out from the crowd. Agavita Gold is the result of short ageing in wooden casks, which in no way inhibits the spiciness of the cactus!",Nice and smooth!,
Tuborg Beer 650ML x 12 Bottles,Beer,Beer Case,"5,100","4,845",Nepal,5.5%,650ML x 12 Bottles,Tuborg,https://liquorworld.com.np/product/tuborg-beer-650ml-x-12-bottles/,2023-09-25,"Tuborg is a bottom-fermented larger beer. It’s brewed on lager malt, a slightly roasted, bright type of malt which result is the well-known mild, fresh taste and aroma of flowers and grain. The beer is medium rich and lively with a moderate bitterness in the aftertaste.","Launched in Nepal in 1990 and enjoyed worldwide since 1880, Tuborg is the largest selling, most preferred and therefore the number 1 beer brand in Nepal.",Tuborg recently unveiled its new look with the innovative Pull-Off Cap for the first time in Nepal.
Somersby Apple Cider 250ML x 12 Bottles,Beer,Beer Case,"2,400","2,300",Nepal,4.5%,250ML x 12 Bottles,Somersby,https://liquorworld.com.np/product/somersby-apple-cider-250ml-x-12-bottles/,2023-09-25,"Somersby is Carlsberg Group’s biggest selling cider and was among the world’s fastest growing international ciders in 2014. It was launched by Gorkha Brewery in 2016 and became the most loved refreshing drink. It is a very popular alternative to beer and wine, and a natural alternative to flavoured Ready-to-Drink products.","Somersby Apple Cider is a refreshing carbonated alcoholic drink crafted from fermented apple juice and natural flavours, resulting a sweet taste with all-natural ingredients with no artificial sweeteners, flavors or colorings. The flagship apple cider that gave Somersby its reputation – setting the standard for crisp and refreshing taste.","Enjoy it with sweet and sour chicken, grilled bluefish and scallops, seafood alfredo, and roast chicken with mushroom cream sauce."
Tuborg Beer 500ML x 12 Cans,Beer,Beer Case,"4,020","3,820",Nepal,5.5%,500ML x 12 Cans,Tuborg,https://liquorworld.com.np/product/tuborg-beer-500ml-x-12-cans/,2023-09-25,"Tuborg is a bottom-fermented larger beer. It’s brewed on lager malt, a slightly roasted, bright type of malt which result is the well-known mild, fresh taste and aroma of flowers and grain. The beer is medium rich and lively with a moderate bitterness in the aftertaste.","Launched in Nepal in 1990 and enjoyed worldwide since 1880, Tuborg is the largest selling, most preferred and therefore the number 1 beer brand in Nepal.",Tuborg recently unveiled its new look with the innovative Pull-Off Cap for the first time in Nepal.
Nepal Ice Strong Can 500ML,Beer,Domestic Beer, 260,N/A,Nepal,7%,500ML Can,Nepal Ice,https://liquorworld.com.np/product/nepal-ice-strong-can-500ml/,2023-09-25,"The excellent taste of Nepal Ice Strong comes from the perfect blend of the finest malts and grains, best hops and pure yeast.",Recall Your Happiness!,
Somersby Apple Cider Bottle 250ML,Beer,Domestic Beer, 200,N/A,Nepal,4.5%,250ML,Somersby,https://liquorworld.com.np/product/somersby-apple-cider-bottle-250ml/,2023-09-25,"Somersby is Carlsberg Group’s biggest selling cider and was among the world’s fastest growing international ciders in 2014. It was launched by Gorkha Brewery in 2016 and became the most loved refreshing drink. It is a very popular alternative to beer and wine, and a natural alternative to flavoured Ready-to-Drink products.","Somersby Apple Cider is a refreshing carbonated alcoholic drink crafted from fermented apple juice and natural flavours, resulting a sweet taste with all-natural ingredients with no artificial sweeteners, flavors or colorings. The flagship apple cider that gave Somersby its reputation – setting the standard for crisp and refreshing taste.","Enjoy it with sweet and sour chicken, grilled bluefish and scallops, seafood alfredo, and roast chicken with mushroom cream sauce."
Nepal Ice Strong Beer Bottle 650ML,Beer,Domestic Beer, 325,N/A,Nepal,7%,650ML,Nepal Ice,https://liquorworld.com.np/product/nepal-ice-strong-beer-bottle-650ml/,2023-09-25,"The excellent taste of Nepal Ice Strong comes from the perfect blend of the finest malts and grains, best hops and pure yeast.",Recall Your Happiness!,
Nepal Ice Strong Beer 650ML x 12 Bottles,Beer,Beer Case,"3,900","3,700",Nepal,7%,650ML x 12 Bottles,Nepal Ice,https://liquorworld.com.np/product/nepal-ice-strong-beer-650ml-x-12-bottles/,2023-09-25,"The excellent taste of Nepal Ice Strong comes from the perfect blend of the finest malts and grains, best hops and pure yeast.",Recall Your Happiness!,
Jose Cuervo Silver 750ML,Tequila,Tequila,"7,425","6,650",Mexico,40%,750ML,Jose Cuervo,https://liquorworld.com.np/product/jose-cuervo-silver-750ml/,2023-09-25,"A true silver tequila, Jose Cuervo Silver is the epitome of smooth. The master distillers at La Rojeña crafted this unique and balanced blend to bring out tones of agave, caramel, and fresh herbs in its flavor profile.","The world’s best-selling Tequila brand, Jose Cuervo Silver has crystal clear with aromas of herbal, mineral, caramel, and citrus on the nose while the palate is dry with pepper and lime flavour followed by a smooth warm finish. Perfect for margaritas.",
Absolut Vodka Unique Edition 1L,Vodka,Imported Vodka,"6,800","6,200",Sweden,40%,1L,Absolut,https://liquorworld.com.np/product/absolut-vodka-unique-edition-1l/,2023-09-25,"– A special limited edition from Absolut, nearly four million uniquely designed and individually numbered bottles, named for the fact that every bottle in the range is ‘unique’ – each has a numbered label and the same bottle shape, but other than that they are painted with different colours and shapes making each one different. The colourful & vibrant bottles makes its unique.",*Please note that due to the nature of the bottle yours will not look like the one in the picture.,
Jose Cuervo Gold 750ML,Tequila,Tequila,"7,425","6,650",Mexico,40%,750ML,Jose Cuervo,https://liquorworld.com.np/product/jose-cuervo-gold-750ml/,2023-09-25,Jose Cuervo® Gold is a golden-style joven tequila made from a blend of reposado (aged) and younger tequilas. ‘Cuervo’ gets its colour and distinct flavour from extended time spent in quality American oak where flavours of orange peel and cinnamon are cultivated.,"Medium gold colour; aromas of freshly ground pepper, spice and orange with earth and charred oak notes; dry, rounded and smooth, with flavours of black pepper and caramel, notes of toffee and vanilla on the finish.",
Absolut Elyx 1L,Vodka,Imported Vodka,"9,930","9,030",Sweden,42.3%,1L,Absolut,https://liquorworld.com.np/product/absolut-elyx-1l/,2023-09-25,"is a true luxury super-premium single-batch vodka from the makers of Absolut. This vodka is distilled from soft winter wheat, grown on one single estate in the south of Sweden. Every batch of Elyx is 100% traceable from the planting of the seed all the way through distillation and bottling.","Absolut Elyx is distilled in a vintage copper still from 1921, which only a few selected expert craftsmen who have inherited their knowledge and expertise from generations of Swedish vodka makers operate by hand. This is made entirely with columns, pumps and hand-forged pipes made of copper, making use of copper’s natural purifying properties and it’s the magic of these copper surfaces that enable to craft a naturally smooth vodka with a rich silky mouth-feel and real character.",Every batch is carefully tasted and approved before it is bottled making Absolut Elyx a truly luxurious experience.
Belvedere Smogory Forest Vodka 700ML,Vodka,Imported Vodka,"9,090","8,545",Poland,40%,700ML,Belvedere,https://liquorworld.com.np/product/belvedere-smogory-forest-vodka-700ml/,2023-09-25,Twist Top,"Smogóry Forest is crafted with rare Diamond Dankowskie rye from a single estate located in Smogóry, a tiny village in rural Western Poland surrounded by the region’s vast, pristine forests. This exceptionally bold, robust and savory vodka captures the essence of its unspoiled region, recalling the dense hardwood forests dominating the terroir.","Nose: Intense aromas of sea air, toasted rye bread and caramel."
Belvedere Lake Bartezek Vodka 700ML,Vodka,Imported Vodka,"9,090","8,545",Poland,40%,700ML,Belvedere,https://liquorworld.com.np/product/belvedere-lake-bartezek-vodka-700ml/,2023-09-25,Twist Top,"Crafted with rare Diamond Dankowskie Rye from a single estate located on the shores of Lake Bartężek in Poland’s Masurian Lake District, this exceptionally fresh, smooth and delicate vodka reflects the unique terroir of its estate. Snowy, cold winters stress the rye and develop the vodka’s delicate, refined character – more reminiscent of the region’s calm lakes than its harsh climate.","Nose: Bright, fragrant with notes of freshly cut rye grain, grass and a hint of almond."
Nude Superior Vodka 750ML,Vodka,Domestic Vodka,"2,170","2,100",Nepal,40%,750ML,Nude,https://liquorworld.com.np/product/nude-superior-vodka-750ml/,2023-09-25,"‘Nepal’s first ever’, rice-based Vodka is here to entice your senses. Lifted by the sparkling Himalayan water, its natural sweetness transports you into the world of ultra-luxury.","Crafted with water from the Himalayas create a natural sweet sipping spirit. Specially, Charcoal Filtered in small batch for a smooth taste.","Get ready to experience the power of Nude, as it promises supreme quality, highest purity and a journey within self, with each sip."
8848 Rye Vodka 750ML,Vodka,Domestic Vodka,"2,400","2,300",Nepal,40%,750ML,8848,https://liquorworld.com.np/product/8848-rye-vodka-750ml/,2023-09-25,"Introducing 8848 Rye Vodka, Nepal’s first Rye Vodka.",The limited-edition release showcases an exclusive art piece by Tsherin Sherpa presented on a new black bottle.,"This vodka combines century-old vodka making traditions of Poland with modern-day innovation. Crafted with the finest Polish rye, 8848 Rye vodka has a smooth, dry finish with notes of black pepper."
Ruslan Premium Vodka 750ML,Vodka,Domestic Vodka,"2,200","2,115",Nepal,40%,750ML,Ruslan,https://liquorworld.com.np/product/ruslan-premium-vodka-750ml/,2023-09-25,Ruslan premium vodka celebrating 50 Years of excellence in a VIBRANT NEW LOOK since 1973.,"Desired by the Gods, gold symbolizes purity, sunshine, youth and vitality, and is celebrated as the elixir of life. It’s pure extravagance.","Taste Gold, Feel Gold!"
Martell XO Cognac 700ML,Brandy,XO Cognac,"32,717","29,745",France,40%,700ML,Martell,https://liquorworld.com.np/product/martell-xo-cognac-700ml/,2023-09-25,"Martell XO is the House’s interpretation of the prestigious Grande Champagne terroir. It balances the power and intensity of Grande Champagne with the elegance of the rare Borderies cru, which has been the signature of Maison Martell for more than 300 years.","A prestigious blend of Grande Champagne and Borderies eaux-de-vie, this cognac has a bold and charismatic personality, which is reflected in the striking arch of its bottle.",Colour: Golden amber with dark copper and mahogany highlights.
